,id,comment,reviews,ratings,negative,neutral,positive,review_type
7963,7963,Terrific,Thank you Flipkart for fast delivery . And thanks to Ekart as well .,5,0.0037693141,0.021810755,0.97441995,1
7964,7964,Wonderful,It's just like .. LITTLE BOMB,5,0.034400072,0.46735448,0.49824545,0
7965,7965,Fabulous!,Nice product & fast service ❤️,5,0.008019815,0.02256487,0.96941537,1
7966,7966,Very poor,Average phone. Price dropped by 12k within 40days. Not worth the price.,1,0.9277335,0.0646247,0.0076418864,0
7967,7967,Worth the money,The only downside on this phone is its battery. You'll get around 3-4 hrs of screentime on a full charge. Except that its a great phone. iOS flies on A13 Bionic on this size. Probably the best compact phone out there.,4,0.076776594,0.12989451,0.79332894,1
7968,7968,Great product,Super mobile for apple lovers and in budget 👍,5,0.0025347027,0.018931186,0.9785341,1
7969,7969,Best In range,"Best product you can buy at this range, I am a iPhone user from long and the SE series has special place in my heart.",5,0.0027330595,0.013914657,0.9833523,1
7970,7970,Delightful,Good,4,0.05273502,0.26282772,0.6844373,1
7971,7971,Great product,Thanks flipkart..for ultimate product,5,0.006107097,0.030500796,0.96339214,1
7972,7972,Wonderful,"Excellent phone for a moderate user, can last for a day if you just disable all useless services and apps and enable sync only for required services.Loved my first iPhone indeed a great experience ! 👏🏼",5,0.008108268,0.027813934,0.96407783,1
7973,7973,Brilliant,I have no problems beacuse its iphone but battery drain is some droping it is ok for me and go for it,5,0.05351925,0.3573754,0.58910537,0
7974,7974,Just wow!,•Thnks Uh So Much Flipkart,5,0.06620108,0.41500098,0.51879793,0
7975,7975,Terrific purchase,Loved it ❤️,5,0.0054175574,0.014719891,0.9798625,1
7976,7976,Awesome,Very smooth slim quality  and  bole to i love  phone,5,0.0064016865,0.021888938,0.97170943,1
7977,7977,Fabulous!,Ok,5,0.08031878,0.4326647,0.4870165,0
7978,7978,Excellent,Great product,5,0.009601834,0.0407502,0.94964796,1
7979,7979,Terrific,"It's Very light Use.. Just Make Call, Whatsapp, and Normally YouTube Watch...Don't Expect Whole Days Battery Backup 😸",5,0.020692253,0.3717941,0.60751367,1
7980,7980,Classy product,Good,5,0.05273502,0.26282772,0.6844373,1
7981,7981,Simply awesome,Received next day of delivery and original product.,5,0.008021632,0.75660866,0.23536973,0
7982,7982,Nice product,Love this iPhone. I have iPhone 8  both are looking as twin's. But iPhone SE 2020 camera and performance is better than I expected. At 25999 this is a ultimate phone for iOS user. Thanks flipkaRt for one day delivery,4,0.0047945315,0.0145235825,0.9806819,1
7983,7983,Wonderful,Everything is superrrrrr as it should be in an apple phone.,5,0.007261248,0.06664657,0.9260922,1
7984,7984,Awesome,Excellent product and excellent price.,5,0.0078112176,0.022401396,0.9697874,1
7985,7985,Very poor,Not gud phone,1,0.7690413,0.19364318,0.037315473,0
7986,7986,Just okay,Very bad battery performance,3,0.881569,0.10210119,0.01632979,0
7987,7987,Awesome,"1 word review-Awesome!!I hv been an APPLE fan boy since iPhone 4, my last phone were iPhone 5s and iPhone se(1st gen), for the need of dual sim, multiple iOS devices have served me well till my last which is iphone11...then comes along this same spec iPhone se2020 with a smaller form factor, just something that would fit well in hand. BIG DISCLAIMER, not a gamers phone, a good phone for any Apple ecosystem lover. Overall a decent buy.Only regret bought it 2 months prior to the sale so paid a...",5,0.005626709,0.028870292,0.96550304,1
7988,7988,Terrific,Great phone no doubt.Amesome displayAwesome cameraAwesome performanceMediocre battery lifeJust disappointed with the screen size(thick bezels),5,0.21068677,0.18975784,0.5995554,0
7989,7989,Good quality product,Best iphone but Battery back is not good,4,0.6918184,0.19337374,0.114807904,0
7990,7990,Wonderful,"Excellent product, fast delivery .Thank to Flipkart",5,0.0052004005,0.014831017,0.97996855,1
7991,7991,Highly recommended,Wowwwww....,5,0.07745677,0.5752577,0.34728554,0
7992,7992,Super!,Small in size but powerfull 👍,5,0.008240947,0.08638499,0.9053741,1
7993,7993,Perfect product!,Amazing small sized phone that fits the pocket easily and rest the brand says it all.,5,0.005234246,0.021356145,0.97340953,1
7994,7994,Worth every penny,AWOSOME AS USUAL PHONE IPHONE,5,0.0056388355,0.026766343,0.96759486,1
7995,7995,Brilliant,Nice,5,0.040873833,0.18506734,0.7740588,1
7996,7996,Perfect product!,Awesome product. Loving it,5,0.0052465163,0.010186887,0.9845666,1
7997,7997,Perfect product!,Awesome product and thnxx flipkert for very gud service,5,0.009325747,0.018457111,0.9722171,1
7998,7998,Excellent,Brilliant iPhone for this price thanks Flipkart,5,0.0038761748,0.012869641,0.98325425,1
7999,7999,Wonderful,If you have a powerbank and you’re okay with small display this might be the best phone for you cause it’s an ace in every other department,5,0.004693294,0.02917867,0.96612805,1
8000,8000,Utterly Disappointed,Waste of money. Dont buy this. Avg performance. Battery drained 60% for watching 25min Netflix video.,1,0.9353155,0.056709897,0.007974567,0
8001,8001,Classy product,Awesome product with A13 bionic chip,5,0.00466072,0.016405303,0.97893405,1
8002,8002,Does the job,Nice phone,3,0.020206241,0.11727504,0.8625187,1
8003,8003,Perfect product!,awesome product goo for it🔥,5,0.0044031744,0.009518188,0.98607856,1
8004,8004,Terrific purchase,"Purchased on 15.10.2020 from Flipkart on big Jillian day for Rs 25,999/-. Got it within 26 hours.Extraordinary work by Flipkart and delivery team.A perfect phone for those who want to use phone as a phone. Very sleek and handy. Great A13 Bionic processor. Apple uses same process for its flagship 11 pro also. Display is good. Camera is great. Only drawback is no night mode. I used iPhone 5s, 6s and now SE. Incidentally bought all the devices through Flipkart PS: Apple is not for everyone....",5,0.008250466,0.055626914,0.93612266,1
8005,8005,Fabulous!,"This is first time when apple sold product on budget .A13 chip is very powerfull , apple is best in os and hardware combination.",5,0.002927197,0.029588895,0.96748394,1
8006,8006,Terrific purchase,good,5,0.07108643,0.2776957,0.6512179,1
8007,8007,Worth the money,performance and camera is really really good but battery life is quite bad but-if you are normal user you will get through day easily.,4,0.108502135,0.2797853,0.6117125,1
8008,8008,Super!,iPhone with all features at lesser price.,5,0.03861051,0.6135353,0.3478542,0
8009,8009,Great product,"rear camera is best, front is ok.. battery life for full one day with light usage, build quality awesome and stero speakers are really nice...overall nice phone.",5,0.0034788537,0.011721184,0.9848,1
8010,8010,Terrific,Nice,5,0.040873833,0.18506734,0.7740588,1
8011,8011,Classy product,Nice product,5,0.01467604,0.085931435,0.89939255,1
8012,8012,Just wow!,Very nice phone...,5,0.0062307063,0.025420632,0.9683487,1
8013,8013,Wonderful,Flipkart delivered within 24 hours great product,5,0.004960766,0.015378544,0.9796607,1
8014,8014,Nice product,"First of all delivery to somehow a remote town within 24 hours of order is really praiseworthy.. thanks flipkart for such super fast delivery..Apart from battery life, the phone is stunning by looks and performance.. one who wants a bigger display, may be disappointed but in this price range and up to date technology, this product worths every penny..",4,0.0048432616,0.016456867,0.97869986,1
8015,8015,Great product,I was using iPhone 7. I can say there is a huge difference. Go for it. For battery it depends on use. Camera is very good. No one can beat apple in this price range.,5,0.009216185,0.04221417,0.9485696,1
8016,8016,Really Nice,Looks good,4,0.013322857,0.103926465,0.88275063,1
8017,8017,Just wow!,Good,5,0.05273502,0.26282772,0.6844373,1
8018,8018,Awesome,I got the product in one day. Mobile is good and it works for medium users like parents and others.,5,0.0039536105,0.049840655,0.94620574,1
8019,8019,Terrific purchase,Great device at an amazing price.,5,0.006982435,0.01645926,0.97655827,1
8020,8020,Terrific,Worth buying,5,0.009944266,0.101970024,0.8880857,1
8021,8021,Slightly disappointed,I had hotspot and wifi issues from the very first day. I wasn't satisfied with the phone at all. It's not value for money clearly. I had to sell it on olx within a month.,2,0.9427658,0.0504667,0.006767607,0
8022,8022,Worth every penny,Very good phone,5,0.011889804,0.04910244,0.93900776,1
8023,8023,Perfect product!,In 23400 price value for money phone,5,0.033214275,0.68714476,0.27964097,0
8024,8024,Classy product,Best and good portrait effects!!,5,0.004223901,0.014145726,0.9816304,1
8025,8025,Terrific purchase,Such an amazing phone very fast and super smooth and got the best deal oh Flipkart only at 25990 got huge discount just go for it and thanks to Flipkart for this amazing deal I love it,5,0.0046162927,0.007963503,0.98742026,1
8026,8026,Highly recommended,Excellent performance..,5,0.00603813,0.03291239,0.9610495,1
8027,8027,Good quality product,Bought in BBD Sale for 25999 and its good product for this price,4,0.0043247803,0.08598094,0.9096943,1
8028,8028,Worth the money,"If your preference is camera,  video recording,  performance,  display quality,  handy mobile then you can go for this mobile. But if you are Gamer, hardcore mobile user,  then please it's not for you guys...  Its only 1800 mAh.If you can compromise on battery over the cam quality or display quality then blindly you can go for this mobile💪",4,0.25290775,0.52132267,0.2257696,0
8029,8029,Must buy!,Fantastic Purchase but the drawback is the battery life.,5,0.06722176,0.14075164,0.7920266,1
8030,8030,Terrific,Very good phone 📱 apple is class 😊,5,0.0037706185,0.009291148,0.98693824,1
8031,8031,Terrific,"Loved the phone, everything top notch but the battery capacity is very low",5,0.019280525,0.041160677,0.93955874,1
8032,8032,Nice product,iPhone needs to be improve battery life more.,4,0.11595491,0.49775255,0.3862926,0
8033,8033,Fabulous!,Value for money products.,5,0.026591467,0.355741,0.6176675,1
8034,8034,Awesome,"Got this for a nice deal. Thanks Flipkart for helping me become a PLUS member exactly during this time and helping in delivering the product in a day. Coming to iPhone SE, I was dwindling between this and 11 but I thought this would be a good match for medium usage and battery would last for 8-9 hours. It sure works as per my thought process.",5,0.0050991154,0.030048894,0.9648519,1
8035,8035,Nice product,This iPhone made for who want to shift 1st time on android to iOS 👌👌👌best in this price,4,0.004416822,0.030337743,0.9652454,1
8036,8036,Terrific purchase,Awsm,5,0.092526436,0.6746404,0.23283318,0
8037,8037,Great product,"Awesome phn , and flipkart delivery services are just awesome .",5,0.004064113,0.010718004,0.98521787,1
8038,8038,Worth every penny,All is awesome just battery is the issue,5,0.15874407,0.26494503,0.5763109,0
8039,8039,Great product,Very Nice Product and Fastest service by Flipkart.,5,0.004689301,0.016131997,0.97917867,1
8040,8040,Fabulous!,Don't hesitate to get your hands on...👍🏻✌🏻,5,0.0066071344,0.12673816,0.8666547,1
8041,8041,Excellent,Nyc,5,0.05866203,0.73378587,0.20755208,0
8042,8042,Worth every penny,Superb but battery is pretty decent one enough for one day usage but u should have a powerbank and for A13 CHIPSET PHONE IN OFFER26000 IT'S WORTH IT,5,0.0055414364,0.035938032,0.9585205,1
8043,8043,Simply awesome,This is the first time where i have purchased Iphone. And literally i want to tell one thing to all that it is just amazing.Many peoples have created hype for the screen and battery that both are not good.But according to me. If you are a moderate user then definitely. It will provide you the backup for whole day.,5,0.010741419,0.043262884,0.9459957,1
8044,8044,Terrific purchase,"This phone for 25999 is gods gift less than us price with charger and headset small beast,note:battery has been improved in ios 14 iam playing pubg for 4:20mins on smooth extreme",5,0.0048690946,0.034999125,0.96013176,1
8045,8045,Classy product,"Really love this product. It cost me around 26,000. The performance is top notch",5,0.005100111,0.011825753,0.9830741,1
8046,8046,Very Good,Except battery this mobile is excellent,4,0.007890817,0.03192916,0.96018004,1
8047,8047,Best in the market!,Voice is not workingq,5,0.67948496,0.29546356,0.02505148,0
8048,8048,Wonderful,Best deal by Flipkart iPhone se 2020 for 26k. Product has been delivered in one day. Excellent phone. Awesome performance. Only negative is battery.,5,0.004963235,0.015750995,0.9792858,1
8049,8049,Terrific purchase,Awesome phone go for it👌👍,5,0.0050730356,0.0127043305,0.9822227,1
8050,8050,Good choice,"Overall a phone with a very accessible screen size, great screen quality and excellent camera but above average battery life and below average charging speed",4,0.011195981,0.049731422,0.9390726,1
8051,8051,Fabulous!,Mind blowing phone. i love it.,5,0.0077842236,0.012340911,0.9798749,1
8052,8052,Not recommended at all,Not a good product I feel cheated,1,0.9401186,0.05216421,0.007717188,0
8053,8053,Terrific,Good daylight photos Portrait shots are amazingEventhough night mode in missing still it captures good shotsVideo quality is outstandingBatter life ks avereageSound quality is good Overall no lag Worth its value,5,0.007936686,0.037546776,0.95451653,1
8054,8054,Simply awesome,Just awesome,5,0.012112799,0.03029702,0.9575902,1
8055,8055,Mind-blowing purchase,O’sm Product ! Love it ! #Thanks !,5,0.0037289627,0.011166412,0.9851046,1
8056,8056,Perfect product!,"Superb phone ,bought two phones one for mom and my wife too,i m using 11, nothing can beat apple if u are in ecosystem, the feel good user experience becomes 10 times",5,0.0039253095,0.010728218,0.98534644,1
8057,8057,Super!,Except battery it is awesome.,5,0.016586414,0.056472752,0.92694086,1
8058,8058,VERY NICE,"VERY PRETTY,EASY TO HANDLE",5,0.016981509,0.026033282,0.95698524,1
8059,8059,Fair,Nice,3,0.040873833,0.18506734,0.7740588,1
8060,8060,Horrible,Wastage of money....That is why rate got reduced sharply during sale.,1,0.48397523,0.4837567,0.03226805,0
8061,8061,Useless product,Don’t buy it will become Samsun,1,0.5777575,0.4034558,0.01878669,0
8062,8062,Great Phone,Great Phone,5,0.014090287,0.06358539,0.9223243,1
8063,8063,Expected a better product,Often hanging issue. Less performance while comparing old SE model.,2,0.53921264,0.42988098,0.030906381,0
8064,8064,Absolute rubbish!,Battery drains very fast.,1,0.7485145,0.22775397,0.023731597,0
8065,8065,Not recommended at all,Very Bad,1,0.81160665,0.15801103,0.030382354,0
8066,8066,Wonderful,Nice packaging. Super fast delivery. Very much satisfied with the product.,5,0.00381424,0.0096077,0.9865781,1
8067,8067,Super!,Phone is packed at its best seeing the cost.,5,0.36814013,0.42633408,0.20552579,0
8068,8068,Best in the market!,"Purchased for my Dad, he is super happy...",5,0.002427287,0.009811293,0.9877614,1
8069,8069,Utterly Disappointed,Don't ever try to buy this phone.,1,0.7398321,0.22023734,0.039930467,0
8070,8070,Terrific purchase,"Best apple phone ever, a13 chip and fingerprint",5,0.004500903,0.01681821,0.9786809,1
8071,8071,Delightful,Nice phone except battery holding capacity is less.,4,0.045570392,0.15075542,0.80367416,1
8072,8072,Useless product,"It has been 20 days when I purchased this phone. I am very disappointed from this phone due to the battery. Battery of iPhone SE is worse than anything. First time I am disappointed from Apple. I have took my phone on observation for 2 or 3 days. I have check all the possible combination like which app is eating more battery then I had removed the same app and then check the performance over the night.I had full charged the battery and off all the things like Bluetooth, Wi-Fi, mobile intern...",1,0.8663901,0.11789264,0.01571732,0
8073,8073,Terrific purchase,Funtastic,5,0.017664025,0.10562209,0.8767139,1
8074,8074,Perfect product!,Nice,5,0.040873833,0.18506734,0.7740588,1
8075,8075,Awesome,"Ossum product If you are fan of I phone ho for it it will never disappoint you,Built quality ossum, camera superb, but you know all about  battery for.normal.use 1 day is enough for light useFor heavy use you have to carry a powerbank, or a charger Use interface is ossum IOS is a very different level of platform in comparison to.android,For personal Data security this is Ossum",5,0.007670559,0.06546456,0.92686486,1
8076,8076,Just okay,"It is good one, it has very good camera quality and it is very handy to use but the battery is very bad without using also the charge is been decreasing automatically",3,0.123251036,0.16485383,0.71189517,1
8077,8077,Worth every penny,Awesome mobile and camera quality is super up,5,0.0057945745,0.01610404,0.9781014,1
8078,8078,Does the job,"iPhone SE2000 is not value for money. Worst phone. If you watching video so battery drained out with in 2-3 hrs. I have a 5 years old iPhone 5 S, battery performance is still good, battery takes time to drainout 4 hrs in video watching.",3,0.8116388,0.14355117,0.044810135,0
8079,8079,Great product,Awesome,5,0.016513247,0.0734846,0.9100021,1
8080,8080,Moderate,"First Apple device , surprise to see that apple phone battery has such a low performance even without any apps installed . If you make calls 1-2 hours battery drains. If you use broadband or data battery drains . Not sure what's the use of phone if it can't retain battery. Second issue is on all new processor they boast . I see that my current resmi 3s is much faster ... I still use that for backup . Waiting for many years I final made a purchase of Apple but not impressed with all the hype a...",2,0.7098668,0.24497502,0.04515814,0
8081,8081,Does the job,"Battery issue , except camera quality no difference than 6s",3,0.52598053,0.42565286,0.048366662,0
8082,8082,Perfect product!,"Great phone, excellent if you are new to the iOS ecosystem or are on a budget",5,0.0027550377,0.017525444,0.97971946,1
8083,8083,Very Good,If you want a small form factor with big bezels on screen and latest apple processor & software and can compromise on battery life then go for it . Camera is good better then competition.,4,0.057591114,0.3568214,0.5855875,0
8084,8084,Worth every penny,Just like this product as it price vs performance.Smooth experience ever..,5,0.004758993,0.021413123,0.9738279,1
8085,8085,Good choice,"A powerhouse from Apple. The reused their tried and tested iPhone design and packed it with most powerful mobile processor in the world. This is the iPhone for those people who want all basic functionalities of a phone, does not expect a lot from it, and most importantly the don’t live for their phone.The only two downsides are the screen size and battery. If you’re okay with smaller screen and small battery, this is the best pick for you. The A13 bionic chip is more powerful than flagshi...",4,0.013744516,0.08906863,0.8971868,1
8086,8086,Wonderful,Se is looking osm no complaint for this but fromt camera is not so good,4,0.55820376,0.38643488,0.055361338,0
8087,8087,Mind-blowing purchase,Its the best,5,0.0104450695,0.03398941,0.9555656,1
8088,8088,Terrific,Good iPhone,5,0.011322113,0.07784141,0.91083646,1
8089,8089,Worth every penny,Nice product 🥰🥰Loved it. Promote from Android Value for money,5,0.003609853,0.008031976,0.9883582,1
8090,8090,Fabulous!,Super,5,0.04674553,0.2927915,0.66046304,1
8091,8091,Just wow!,Though performance is good but many apps are not built or optimised for these screen size because of which few app gives bad user experience.,5,0.7660592,0.20091183,0.033028945,0
8092,8092,Fabulous!,Super phone,5,0.024096377,0.1752351,0.80066854,1
8093,8093,Wonderful,Very nice,5,0.018729609,0.05840953,0.92286086,1
8094,8094,Fabulous!,Nice,5,0.040873833,0.18506734,0.7740588,1
8095,8095,Great product,Great Phone,5,0.014090287,0.06358539,0.9223243,1
8096,8096,Wonderful,As expected Nice but not better,4,0.45362815,0.3878675,0.15850428,0
8097,8097,Must buy!,"Premium feel when I hold it, actually I bought it for my dad. And it looks good and feels good",5,0.0059808255,0.038814384,0.9552047,1
8098,8098,Very Good,I was confused between Iphone Xr and SE 2020 but i finally bought the SE. And thank god I bought it. It is one of the best smartphones out there. The performance is just mind blowing. It takes better pictures than XR and will get software updates for 4-5 years minimum.The only drawback is its battery which is average and can give a screen time of 6 hours in full brightness.,4,0.010771159,0.028808013,0.9604209,1
8099,8099,Must buy!,"What more to say after rating 5 stars!! I love this phone and only ppl who own it will know what an iPhone really is.. Incredible display and must tell it has an awesome bass speakers with real good effect. Camera clarity simply superb and uncomparble with rest of the phones.. Battery is not bad as few ppl say, it has a decent battery sustainance and am pretty impressed with its overall performance and for now it's my baby in hand 😍",5,0.005174398,0.011707339,0.98311824,1
8100,8100,Worth every penny,Nice one. Fastest delivery.actually saying for this product default is battery backup very poor. Otherwise i am satisfied for this product for my money,5,0.021479972,0.051581167,0.9269389,1
8101,8101,Brilliant,Battery excellent,5,0.01419457,0.07955734,0.90624803,1
8102,8102,Very Good,Too good,4,0.013609433,0.063115574,0.923275,1
8103,8103,Just wow!,Awesome camera and phone performance.,5,0.0044546165,0.013105489,0.9824399,1
8104,8104,Best in the market!,"Ambassador body, Ferrari Engine!!Pros:>A13 Bionic chip for class performance.>Camera produces high quality images.>Security.> Value for money those who loves iPhones.Cons:> Old design> less body to display ratio> Does not support wide angle photography/No night mode.> less battery, however comfortably supports 24 hour for avg mobile users.",5,0.011096109,0.09921922,0.8896847,1
8105,8105,Fair,Battery backup very low,3,0.69667673,0.2744754,0.028847875,0
8106,8106,Absolute rubbish!,For normal use twice a day charge. I have used all the apple models from 3 but this is worst in terms of battery backup. All Other features and options are great.,1,0.37491375,0.33794796,0.28713825,0
8107,8107,Bad quality,Battery backup is worst.,2,0.934634,0.056661334,0.008704715,0
8108,8108,Fabulous!,good,5,0.07108643,0.2776957,0.6512179,1
8109,8109,Terrific,Good phone... But very similar to its predecessor IPhone 7,5,0.0058244807,0.047916915,0.9462586,1
8110,8110,Really Nice,Value for money.,4,0.07053431,0.6339578,0.2955079,0
8111,8111,Highly recommended,This Phone is amazing,5,0.0070712445,0.016377328,0.9765514,1
8112,8112,Expected a better product,Keep power bank or chargers with u always..Performance camera quality built quality superb First time user of iphone now NO ANDROID only apple,2,0.008180733,0.07507514,0.91674405,1
8113,8113,Delightful,"Nice and handy phone, very smooth performance..",4,0.005405051,0.021409059,0.97318584,1
8114,8114,Awesome,"Apparently the camera is one of the best I’ve come acrossComparing it with the oneplus 7 or 7T , being a single lens ; it outperformed the other two devices. I’ve attached 2 image files along with this review and i just want all of you to understand that post shoot refining of the image, exposure and colour correction are equally important for a vibrant picture to pop out.All the professional landscape images we see around have been colour corrected, mostly. I have used the Adobe Light roo...",5,0.005424317,0.039390873,0.9551848,1
8115,8115,Awesome,The camera is 🔥,5,0.008101484,0.051715966,0.94018257,1
8116,8116,Great product,It's excellent.,5,0.0076044574,0.02609635,0.96629924,1
8117,8117,Decent product,Apple lovers will definitely like it. I love the simple to use interface and most of the required apps are built in hence gives a feeling of security. Its fast and excellent. Only issue is battery. Apple must improve the battery of every phone they are bringing in.Just 3-4 hrs of screen time. Though I don’t play any games or have FB or Instagram.,3,0.010268039,0.04424409,0.9454879,1
8118,8118,Nice product,Awesome camera,4,0.010170097,0.04139147,0.94843847,1
8119,8119,Terrific purchase,Everything is good but pricing is bit more As per specifications.,5,0.036481515,0.2445479,0.7189706,1
8120,8120,Terrible product,"Waste of money, very small display, also big draw bag is no back button like android, always press middle button, not user friendly. Maybe big screen iPhone Good, but its not good.",1,0.9088037,0.08005004,0.011146252,0
8121,8121,Great product,Awesome mobile 😍,5,0.0038848638,0.011263873,0.9848513,1
8122,8122,Just wow!,Not bad,5,0.07289536,0.42274106,0.50436354,0
8123,8123,Mind-blowing purchase,Good Phone,5,0.02018383,0.14323522,0.83658093,1
8124,8124,Brilliant,Great product. Love it.....,5,0.004195451,0.010625894,0.98517865,1
8125,8125,Perfect product!,Just an awesome budget friendly iphone,5,0.0032720189,0.01672119,0.98000675,1
8126,8126,Good quality product,Worth buying,4,0.009944266,0.101970024,0.8880857,1
8127,8127,Great product,awesome,5,0.01729025,0.10004514,0.8826646,1
8128,8128,Brilliant,Nice product,5,0.01467604,0.085931435,0.89939255,1
8129,8129,Worth the money,Good products,4,0.01874874,0.1207589,0.86049235,1
8130,8130,Good choice,"For me personally, size worksiPhone se 2020 brings A13 Bionic in such small phone.Although not so happy with battery life and Camera.",4,0.3768358,0.44927096,0.17389321,0
8131,8131,Good choice,"Most people feels that 4.7 inch display size is too small to use but trust me once you start using it its best and handy.Old memories of iphone 6S came back. Its handy to use, nice camera, display, apple IOS 14 experience best in class.Only thing is battery size is too small but its same like iphone 8. Its not for game lovers and people who watch web series, youtube, movies, etc on mobile.Some advantages like water resistant, wireless charging.",4,0.018089082,0.11081646,0.8710944,1
8132,8132,Awesome,"This is something great which i am looking for . Camera is super dupper 👌👌 go for it without hesitation, one of the best fone in compact size",5,0.0038477012,0.009030529,0.98712176,1
8133,8133,Terrific purchase,Great Phone,5,0.014090287,0.06358539,0.9223243,1
8134,8134,Worth every penny,Value for money,5,0.08855578,0.5725551,0.33888912,0
8135,8135,Terrific,I purchased iPhone SE 2nd generation recently. It has great integration with google apps. And the size is perfect. The iOS gives you many options to customise the way you like to use the phone. Battery is good enough for daily usage. It’s a perfect pocket phone with latest iOS bionic chip. Which comes with great reasonable price. So go for it.,5,0.0033789345,0.01778732,0.97883373,1
8136,8136,Best in the market!,Awesome phone in budgetCamera is awesomeBattery is not that goodBut still worth for money,5,0.014031028,0.05360415,0.9323649,1
8137,8137,Must buy!,Amazing phone with good camera for a great deal. And it’s super fast and very good feel and quality.,5,0.004329054,0.009825898,0.9858451,1
8138,8138,Good choice,Good One,4,0.017388968,0.09643825,0.8861728,1
8139,8139,Good choice,"Superb Device just go for it.Battery is also evident, camera is good but lacks clarity in low lighting !",4,0.010065748,0.04922599,0.9407083,1
8140,8140,Really Nice,Nothing,4,0.1468762,0.45448232,0.39864147,0
8141,8141,Does the job,apple phones are the most overrated thing you can get.,3,0.92077094,0.06553969,0.013689359,0
8142,8142,Super!,Nice i love it,5,0.0061189095,0.019781759,0.9740993,1
8143,8143,Fabulous!,Excellent camera quality,5,0.013416566,0.061302815,0.92528063,1
8144,8144,Just wow!,Authentic and genuine!,5,0.010819483,0.1374753,0.8517052,1
8145,8145,Just wow!,Awesome,5,0.016513247,0.0734846,0.9100021,1
8146,8146,Highly recommended,Superb phone. Fast processing. Nice camera.,5,0.0056831506,0.014745294,0.9795716,1
8147,8147,Super!,"Superb performance, better then other Android phones under 50k.Battery performance is not great, can be improved.",5,0.052166115,0.11668493,0.831149,1
8148,8148,Terrific,Nice product,5,0.01467604,0.085931435,0.89939255,1
8149,8149,Must buy!,Super ✌✌✌✌❤,5,0.00411155,0.020882694,0.97500575,1
8150,8150,Worth the money,Good phone with below average battery.,4,0.0599425,0.1748314,0.7652261,1
8151,8151,Unsatisfactory,I am not happy the way you treat with your customers. Without solve any problem you just said resolved,1,0.93652064,0.057788163,0.0056913295,0
8152,8152,Wonderful,Very nice product Easy to use,5,0.0104988925,0.024982782,0.96451837,1
8153,8153,Brilliant,It should get a fast charger. The red colour is looking fabulous. Performance is very good.,5,0.0065045166,0.02790242,0.96559304,1
8154,8154,Worthless,Poor battery life,1,0.7441599,0.21399587,0.04184423,0
8155,8155,Classy product,Good phone,5,0.019230006,0.12119399,0.859576,1
8156,8156,Mind-blowing purchase,"It is amazing. Size perfect coupled with fast processor. Just the iPhone you should have and experience if you a iPhone user. Besides, I believe red is the new black. Though I was a bit skeptical about red, but the moment I held it in my hand, it was the one I wanted. Bottom line - if you are in a dilemma, don’t over think and go for it.",5,0.004103428,0.013833462,0.98206306,1
8157,8157,Nice product,Night and day it’s camera performance,4,0.026374368,0.8881211,0.085504435,0
8158,8158,Brilliant,Good,5,0.05273502,0.26282772,0.6844373,1
8159,8159,Wonderful,Nice iphone,5,0.0053399927,0.030928906,0.96373117,1
8160,8160,Perfect product!,Excellent for the money u pay. I have been using iPhone for more than 10 years now. This is good.,5,0.003751547,0.020599987,0.97564846,1
8161,8161,Great product,It has  totally changed my perspective!!,5,0.0077212,0.04696632,0.94531244,1
8162,8162,Very poor,Worst phone,1,0.8790385,0.09240008,0.028561441,0
8163,8163,Terrific,Great 100% genuine product ...Seller is good..,5,0.006880046,0.017347042,0.975773,1
8164,8164,My best phone ever,"This phone is all that you need, I am getting a 2 day battery on power saving with moderate use",5,0.008998664,0.078693144,0.91230816,1
8165,8165,Brilliant,Made me switch from pixel 3a to iPhone,5,0.013493856,0.6034959,0.38301024,0
8166,8166,Good quality product,Thanks,4,0.034001082,0.25093076,0.71506816,1
8167,8167,Pretty good,Good,4,0.05273502,0.26282772,0.6844373,1
8168,8168,Nice product,Phone is too good.compact size u will love it .minus thing is battery it gives u max 5hrs . reaming thing is great . decent camera . excellent condition.,4,0.0038864063,0.013633973,0.9824797,1
8169,8169,Awesome,Good phone with in the affordable price  by Apple. Value for money,5,0.003392983,0.028822675,0.9677844,1
8170,8170,Awesome,"Great phone. Not a 2020 design phone but If u want an iPhone and pay less, this is the one to go for. And it performs very well, will never disappoint u. With the latest chip from apple inside it, guaranteed this phone will be upto date for at-least 5years to come. Go for it. Simple n elegant.",5,0.0065091625,0.023267662,0.9702232,1
8171,8171,Did not meet expectations,After use of 1 month battery capacity decreased to 98%,1,0.30727062,0.6404431,0.05228635,0
8172,8172,Expected a better product,Waste,2,0.35012344,0.45557725,0.19429933,0
8173,8173,Best in the market!,Worth buying👍👌,5,0.006001476,0.028358417,0.96564007,1
8174,8174,Worthless,"software is too good and say awesome but only use for show purpose if u have to do hard work like movie , online classes , it have heating issue and battery backup is very bad  only to have apple in had nothing more than that",1,0.7415023,0.18273933,0.07575844,0
8175,8175,Great product,Looking awesome,5,0.008294518,0.03645947,0.955246,1
8176,8176,Not good,The battery drains very quickly and the phone also heats up.,2,0.29649493,0.6392291,0.064275995,0
8177,8177,Value-for-money,supper,4,0.06855029,0.71412724,0.21732245,0
